iyear,imonth,idate,country,country_txt,region,region_txt,provstate,city,crit1,crit2,crit3,success,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,individual,weaptype1,weaptype1_txt,weapdetail,nkill,ishostkid,ransom
2000,1,23,158,Paraguay,3,South America,Asuncion,Asuncion,1,1,1,1,3,Bombing/Explosion,2,Government (General),158,Paraguay,Unknown,0,6,Explosives,A home-made device was used,0,0,
2000,1,23,78,Greece,8,Western Europe,Attica,Athens,1,1,1,1,3,Bombing/Explosion,7,Government (Diplomatic),98,Italy,Anarchist Faction,0,8,Incendiary,,0,0,
2000,1,24,205,Thailand,5,Southeast Asia,Ratchaburi (Province),Ratchaburi,1,1,1,1,4,Hijacking,1,Business,205,Thailand,God's Army,0,5,Firearms,The rebels were armed with assault rifles,,1,0
2000,1,24,213,Uganda,11,Sub-Saharan Africa,Northern,Pabbo,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,213,Uganda,Lord's Resistance Army (LRA),0,5,Firearms,,4,0,
2000,1,24,93,Indonesia,5,Southeast Asia,Aceh (Special Territory),Ujoeng Blang,1,1,1,1,3,Bombing/Explosion,4,Military,93,Indonesia,Free Aceh Movement (GAM),0,6,Explosives,,4,0,
2000,1,24,95,Iraq,10,Middle East & North Africa,Unknown,Pirzeen,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,95,Iraq,Unknown,0,6,Explosives,,0,0,
2000,1,24,92,India,6,South Asia,Jammu and Kashmir,Srinagar,1,1,1,1,2,Armed Assault,4,Military,92,India,Muslim extremists,0,6,Explosives,,4,0,
2000,1,24,217,United States,1,North America,California,Redwood City,1,1,1,0,7,Facility/Infrastructure Attack,1,Business,217,United States,Animal Liberation Front (ALF),0,8,Incendiary,,0,0,0
2000,1,24,186,Sri Lanka,6,South Asia,Eastern,Kokkadichcholai,1,1,1,1,9,Unknown,14,Private Citizens & Property,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,13,Unknown,,14,0,
2000,1,25,95,Iraq,10,Middle East & North Africa,Arbil,Arbil,1,1,1,1,3,Bombing/Explosion,2,Government (General),95,Iraq,Unknown,0,6,Explosives,2-3 kg of TNT were used,0,0,
2000,1,25,209,Turkey,10,Middle East & North Africa,Hatay,Erzin,1,1,1,1,3,Bombing/Explosion,2,Government (General),209,Turkey,Unknown,0,6,Explosives,,0,0,
2000,1,25,74,Georgia,7,Central Asia,Abkhazia (Autonomous Republic),Saberio,1,1,1,1,2,Armed Assault,17,Terrorists/Non-State Militia,74,Georgia,Unknown,0,5,Firearms,,2,0,
2000,1,25,8,Angola,11,Sub-Saharan Africa,Zaire,Soyo,1,1,1,1,9,Unknown,14,Private Citizens & Property,162,Portugal,National Union for the Total Independence of Angola (UNITA),0,13,Unknown,,1,0,
2000,1,25,228,Yemen,10,Middle East & North Africa,Marib,Unknown,1,1,1,1,6,Hostage Taking (Kidnapping),21,Utilities,217,United States,Tribesmen,0,13,Unknown,,0,1,0
2000,1,26,141,Nepal,6,South Asia,Central,Kalimati,1,1,1,1,2,Armed Assault,3,Police,141,Nepal,Left-wing extremists,0,5,Firearms,,,0,
2000,1,26,92,India,6,South Asia,Jammu and Kashmir,Doda,1,1,1,0,1,Assassination,2,Government (General),92,India,Unknown,0,6,Explosives,,0,0,
2000,1,26,45,Colombia,3,South America,Bogota,Bogota,1,1,1,1,3,Bombing/Explosion,3,Police,45,Colombia,Unknown,0,6,Explosives,,0,0,
2000,1,26,167,Russia,9,Eastern Europe,Smolensk (Oblast),Smolensk,1,1,1,1,3,Bombing/Explosion,1,Business,167,Russia,Unknown,0,6,Explosives,The bomb had a yield of around 400 grams of TNT,1,0,
2000,1,26,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,182,Somalia,Unknown,0,5,Firearms,,4,0,
2000,1,26,185,Spain,8,Western Europe,Basque Country,Getxo,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Unknown,0,8,Incendiary,Petrol bombs were thrown into the banks,0,0,
2000,1,26,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,1,1,1,1,3,Bombing/Explosion,2,Government (General),209,Turkey,Unknown,0,6,Explosives,,0,0,
2000,1,26,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,1,1,1,1,3,Bombing/Explosion,19,Transportation,209,Turkey,Unknown,0,8,Incendiary,A firebomb was thrown into the train station,0,0,
1999,12,0,45,Colombia,3,South America,Tolima,Unknown,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,5,Firearms,,3,1,-9
2000,1,27,186,Sri Lanka,6,South Asia,Northern,Vavuniya,1,1,1,1,3,Bombing/Explosion,2,Government (General),186,Sri Lanka,Unknown,0,6,Explosives,A parcel bomb was used,11,0,
2000,1,27,92,India,6,South Asia,Jammu and Kashmir,Jammu,1,1,1,1,3,Bombing/Explosion,2,Government (General),92,India,Unknown,0,6,Explosives,,0,0,
2000,1,27,141,Nepal,6,South Asia,Mid-Western,Khalanga,1,1,1,0,3,Bombing/Explosion,3,Police,141,Nepal,Unknown,0,6,Explosives,,1,0,
2000,1,27,93,Indonesia,5,Southeast Asia,Aceh (Special Territory),Lhokseumawe,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,93,Indonesia,Unknown,0,6,Explosives,,0,0,
2000,1,27,34,Burundi,11,Sub-Saharan Africa,Cankuzo,Cendajuru district,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,34,Burundi,Unknown,0,5,Firearms,,0,1,0
2000,7,27,167,Russia,9,Eastern Europe,Dagestan,Makhachkala,0,1,1,1,2,Armed Assault,3,Police,167,Russia,Gunmen,0,5,Firearms,"The assailants used automatic weapons, but there were pistols and grenade launchers also found at the site of the incident",3,0,
2000,1,28,92,India,6,South Asia,Jammu and Kashmir,Jammu,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,Unknown,0,6,Explosives,The bomb was hidden under a car,0,0,
2000,1,28,186,Sri Lanka,6,South Asia,Unknown,Unknown,1,1,1,1,2,Armed Assault,4,Military,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,The sailors were attacked with automatic gunfire and rocket-propelled grenades,3,0,
2000,1,28,153,Pakistan,6,South Asia,Sindh,Karachi,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,153,Pakistan,Unknown,0,6,Explosives,,4,0,
2000,1,28,153,Pakistan,6,South Asia,Sindh,Karachi,1,1,1,1,3,Bombing/Explosion,2,Government (General),153,Pakistan,Unknown,0,6,Explosives,The bomb was hidden in a motorcycle,0,0,
2000,1,28,45,Colombia,3,South America,Santander,Bucaramanga district,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,45,Colombia,Popular Liberation Army (EPL),0,13,Unknown,No mention of weapons was made,0,1,0
2000,1,0,45,Colombia,3,South America,Cesar,Santa Cecilia,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,45,Colombia,United Self Defense Units of Colombia (AUC),0,5,Firearms,,11,1,-9
2000,1,29,6,Algeria,10,Middle East & North Africa,Batna (Province),Arris,1,1,1,1,2,Armed Assault,3,Police,6,Algeria,Salafist Group for Preaching and Fighting (GSPC),0,5,Firearms,,,1,0
2000,1,29,213,Uganda,11,Sub-Saharan Africa,Northern,Pabbo,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,213,Uganda,Lord's Resistance Army (LRA),0,13,Unknown,,,1,0
2000,1,29,6,Algeria,10,Middle East & North Africa,Tiaret (Province),Tagdempt,1,1,1,1,3,Bombing/Explosion,3,Police,6,Algeria,Unknown,0,6,Explosives,A remotely operated homemade bomb was used,1,0,
2000,1,29,185,Spain,8,Western Europe,Basque Country,Portugalete,1,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,185,Spain,Unknown,0,8,Incendiary,Flammable liquid was put around the station,0,0,
2000,1,29,185,Spain,8,Western Europe,Basque Country,Bilbao,1,1,1,1,2,Armed Assault,1,Business,185,Spain,Unknown,0,8,Incendiary,A Molotov cocktail was thrown at the building,0,0,
2000,1,29,139,Namibia,11,Sub-Saharan Africa,Unknown,Kagoma,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,139,Namibia,National Union for the Total Independence of Angola (UNITA),0,5,Firearms,The rebels were armed with AK-47s,0,1,0
2000,1,29,185,Spain,8,Western Europe,Basque Country,Lasarte,1,1,1,1,2,Armed Assault,2,Government (General),185,Spain,Unknown,0,8,Incendiary,Four petrol bombs were thrown into the home,0,0,
2000,1,29,153,Pakistan,6,South Asia,Punjab,Sialkot,1,1,1,1,3,Bombing/Explosion,1,Business,153,Pakistan,Unknown,0,6,Explosives,,2,0,
2000,1,29,45,Colombia,3,South America,Arauca,Arauquita,1,1,1,1,3,Bombing/Explosion,21,Utilities,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,6,Explosives,,0,0,
2000,1,28,235,Yugoslavia,9,Eastern Europe,Belgrade,Surcin,0,1,1,1,2,Armed Assault,2,Government (General),235,Yugoslavia,Gunmen,0,5,Firearms,,0,0,
2000,1,30,1003,Kosovo,9,Eastern Europe,Pristina,Janine Vode,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,175,Serbia-Montenegro,Unknown,0,6,Explosives,,0,0,
2000,1,30,182,Somalia,11,Sub-Saharan Africa,Hiiraan,El Ali,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,182,Somalia,Unknown,0,6,Explosives,,15,0,
2000,1,30,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,1,1,1,1,3,Bombing/Explosion,1,Business,209,Turkey,Unknown,0,6,Explosives,,0,0,
2000,1,30,185,Spain,8,Western Europe,Basque Country,Hernani,1,1,1,1,2,Armed Assault,2,Government (General),185,Spain,Unknown,0,8,Incendiary,,0,0,
2000,1,30,110,Lebanon,10,Middle East & North Africa,Unknown,Dibil,1,1,1,1,1,Assassination,17,Terrorists/Non-State Militia,110,Lebanon,Hezbollah,0,6,Explosives,,1,0,
2000,1,30,186,Sri Lanka,6,South Asia,North Western,Polgahawela,1,1,1,1,3,Bombing/Explosion,19,Transportation,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,6,Explosives,bomb placed at back of bus,0,0,
2000,12,31,141,Nepal,6,South Asia,Central,Kathmandu,1,1,1,1,3,Bombing/Explosion,2,Government (General),141,Nepal,Unknown,0,6,Explosives,,0,0,
2000,1,31,92,India,6,South Asia,Tripura,Unknown,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92,India,Insurgents,0,5,Firearms,,0,1,-9
2000,1,31,92,India,6,South Asia,Tripura,Atharobola,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92,India,Insurgents,0,5,Firearms,,0,1,-9
2000,2,0,195,Sudan,11,Sub-Saharan Africa,Kassala,Unknown,1,1,1,1,9,Unknown,14,Private Citizens & Property,195,Sudan,Sudan People's Liberation Army (SPLA),0,13,Unknown,,4,0,
2000,2,0,209,Turkey,10,Middle East & North Africa,Adana,Adana,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,209,Turkey,Unknown,0,6,Explosives,Explosives placed in plastic bottles,0,0,
2000,1,31,92,India,6,South Asia,Tripura,Paharpur,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92,India,National Liberation Front of Tripura (NLFT),0,13,Unknown,No mention of weapons was made,0,1,-9
2000,2,2,209,Turkey,10,Middle East & North Africa,Isparta,Isparta,1,1,1,0,3,Bombing/Explosion,3,Police,209,Turkey,Unknown,0,6,Explosives,A bomb attached to the tire of a car,0,0,
2000,2,2,118,Macedonia,9,Eastern Europe,Kumanovo municipality,Kumanovo,1,1,1,1,3,Bombing/Explosion,2,Government (General),118,Macedonia,Unknown,0,6,Explosives,A hand grenade,0,0,
2000,2,1,159,Peru,3,South America,Unknown,Unknown,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,159,Peru,Shining Path (SL),0,5,Firearms,A single bullet to the head,3,0,
2000,2,3,186,Sri Lanka,6,South Asia,Western,Colombo,1,1,1,1,3,Bombing/Explosion,19,Transportation,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,6,Explosives,,0,0,
2000,2,3,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Mitrovica,1,1,1,1,3,Bombing/Explosion,1,Business,175,Serbia-Montenegro,Unknown,0,6,Explosives,,0,0,
2000,2,3,1003,Kosovo,9,Eastern Europe,Kosovska Mitrovica,Cubrelj,1,1,1,1,3,Bombing/Explosion,19,Transportation,175,Serbia-Montenegro,Unknown,0,6,Explosives,,2,0,
2000,2,3,45,Colombia,3,South America,Putumayo,Unknown,1,1,1,1,3,Bombing/Explosion,21,Utilities,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,6,Explosives,,0,0,
2000,2,3,195,Sudan,11,Sub-Saharan Africa,Jonglei,Old Fanjak,1,1,1,1,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),422,International,Militia Members,0,13,Unknown,No mention of weapons was made,0,1,-9
2000,2,4,45,Colombia,3,South America,Putumayo,Puerto Asis,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,6,Explosives,Approximately 40 kilograms of dynamite,2,0,
2000,2,5,94,Iran,10,Middle East & North Africa,Tehran,Tehran,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,94,Iran,Mujahedin-e Khalq (MEK),0,6,Explosives,,1,0,
2000,2,5,94,Iran,10,Middle East & North Africa,Tehran,Tehran,1,1,1,1,3,Bombing/Explosion,2,Government (General),94,Iran,Mujahedin-e Khalq (MEK),0,6,Explosives,,1,0,
2000,2,5,153,Pakistan,6,South Asia,Sindh,Hyderabad,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,153,Pakistan,Unknown,0,6,Explosives,,4,0,
2000,2,6,603,United Kingdom,8,Western Europe,Northern Ireland,Irvinestown,1,1,1,1,3,Bombing/Explosion,1,Business,233,Northern Ireland,Continuity Irish Republican Army (CIRA),0,6,Explosives,,0,0,
2000,2,6,4,Afghanistan,6,South Asia,Kabul,Kabul,1,1,1,1,4,Hijacking,6,Airports & Aircraft,4,Afghanistan,Unknown,0,6,Explosives,,0,1,0
2000,2,7,235,Yugoslavia,9,Eastern Europe,Belgrade (District),Belgrade,1,1,1,1,1,Assassination,2,Government (General),175,Serbia-Montenegro,Unknown,0,5,Firearms,,1,0,
2000,2,7,167,Russia,9,Eastern Europe,Khabarovsk (Krai),Khabarousk,0,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,167,Russia,Unknown,0,11,Sabotage Equipment,,12,0,
2000,2,8,92,India,6,South Asia,Jammu and Kashmir,Gaichta-Dudsunbala,1,1,1,1,2,Armed Assault,4,Military,92,India,Unknown,0,5,Firearms,,4,0,
2000,2,8,45,Colombia,3,South America,Unknown,Campo Hermoso,1,1,1,1,3,Bombing/Explosion,21,Utilities,999,Multinational,National Liberation Army of Colombia (ELN),0,6,Explosives,,0,0,
2000,2,9,186,Sri Lanka,6,South Asia,Northern,Jaffna,1,1,1,1,3,Bombing/Explosion,4,Military,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,,9,0,
2000,2,9,130,Mexico,1,North America,Baja California,Tijuana,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,130,Mexico,Gunmen,0,5,Firearms,"Three different caliber weapons were used, including a Kalashnikov rifle",4,0,
2000,2,9,4,Afghanistan,6,South Asia,Kabul,Kabul,1,1,1,1,3,Bombing/Explosion,2,Government (General),4,Afghanistan,Unknown,0,6,Explosives,A small bomb planted in the drain in front of the building,0,0,
2000,2,10,92,India,6,South Asia,West Bengal,Bhaira,1,1,1,1,3,Bombing/Explosion,19,Transportation,92,India,Unknown,0,6,Explosives,,2,0,
2000,2,10,186,Sri Lanka,6,South Asia,Uva,Badulla,1,1,1,0,3,Bombing/Explosion,19,Transportation,186,Sri Lanka,Unknown,0,6,Explosives,A bomb planted on railroad tracks,0,0,
2000,2,10,92,India,6,South Asia,Jammu and Kashmir,Souch Palpora,1,1,1,1,2,Armed Assault,3,Police,92,India,Guerrillas,0,5,Firearms,,6,0,
2000,2,10,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,1,1,1,1,3,Bombing/Explosion,16,Telecommunication,209,Turkey,Great Eastern Islamic Raiders Front (IBDA-C),0,6,Explosives,,0,0,
2000,2,10,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,209,Turkey,Great Eastern Islamic Raiders Front (IBDA-C),0,6,Explosives,,0,0,
2000,2,10,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,1,1,1,1,3,Bombing/Explosion,2,Government (General),209,Turkey,Great Eastern Islamic Raiders Front (IBDA-C),0,6,Explosives,,0,0,
2000,2,11,110,Lebanon,10,Middle East & North Africa,An Nabatiyah,Kafr Tibnit,1,1,1,1,2,Armed Assault,4,Military,97,Israel,Hezbollah,0,5,Firearms,,1,0,
2000,2,11,185,Spain,8,Western Europe,Basque Country,Amorebieta,1,1,1,1,7,Facility/Infrastructure Attack,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,8,Incendiary,,0,0,
2000,2,8,186,Sri Lanka,6,South Asia,Western,Colombo,1,1,1,1,3,Bombing/Explosion,19,Transportation,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,6,Explosives,bus bombs,3,0,
2000,2,13,1003,Kosovo,9,Eastern Europe,Kosovo (Province),Mitrovica,1,1,1,0,2,Armed Assault,4,Military,69,France,Unknown,0,5,Firearms,,0,0,
2000,2,14,78,Greece,8,Western Europe,Central Macedonia,Thessaloniki,1,1,1,1,3,Bombing/Explosion,1,Business,217,United States,Erotic Anti-authority Cells,0,6,Explosives,"The bomb used was homemade, comprised of two small liquid gas canisters and a canister of gasoline.",0,0,
2000,2,14,213,Uganda,11,Sub-Saharan Africa,Northern,Pabbo,1,1,1,1,6,Hostage Taking (Kidnapping),4,Military,213,Uganda,Lord's Resistance Army (LRA),0,13,Unknown,,4,1,0
2000,2,15,160,Philippines,5,Southeast Asia,North Cotabato,Danao,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,160,Philippines,Moro Islamic Liberation Front (MILF),0,5,Firearms,,3,1,1
2000,2,15,160,Philippines,5,Southeast Asia,Sulu,Talipao,1,1,1,1,6,Hostage Taking (Kidnapping),12,NGO,160,Philippines,Abu Sayyaf Group (ASG),0,5,Firearms,,0,1,0
2000,2,15,44,China,4,East Asia,Beijing (Municipality),Beijing,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,44,China,Unknown,0,6,Explosives,,1,0,
2000,2,16,160,Philippines,5,Southeast Asia,Sulu,Jolo,1,1,1,1,2,Armed Assault,4,Military,160,Philippines,Abu Sayyaf Group (ASG),0,5,Firearms,,1,0,
2000,2,16,202,Tajikistan,7,Central Asia,Dushanbe (Capital City),Dushanbe,1,1,1,1,3,Bombing/Explosion,2,Government (General),202,Tajikistan,Unknown,0,6,Explosives,,1,0,
2000,2,16,59,Ecuador,3,South America,Guayas,Guayaquil,1,1,1,1,3,Bombing/Explosion,10,Journalists & Media,59,Ecuador,National Liberation Army (Ecuador),0,6,Explosives,A bomb hidden in a video cassette that was sent in a package,0,0,
2000,2,17,92,India,6,South Asia,Jammu and Kashmir,Sumbal,1,1,1,1,1,Assassination,4,Military,92,India,Hizbul Mujahideen (HM),0,6,Explosives,A mine was placed under Faiyaz Ahmad's car.,2,0,
2000,2,17,139,Namibia,11,Sub-Saharan Africa,Kavango,Shinyungwe,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,139,Namibia,National Union for the Total Independence of Angola (UNITA),0,5,Firearms,,5,1,0
2000,2,17,110,Lebanon,10,Middle East & North Africa,South,Sidon,1,1,1,1,2,Armed Assault,8,Educational Institution,110,Lebanon,Unknown,0,5,Firearms,,0,0,
2000,2,17,45,Colombia,3,South America,Valle del Cauca,Dagua,1,1,1,1,3,Bombing/Explosion,3,Police,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,6,Explosives,50 kilograms of dynamite,1,0,
2000,2,18,92,India,6,South Asia,Jammu and Kashmir,Kahlil,1,1,1,1,3,Bombing/Explosion,3,Police,92,India,Separatists,0,6,Explosives,,10,0,
2000,2,18,92,India,6,South Asia,Jammu and Kashmir,Bijbehara,1,1,1,1,3,Bombing/Explosion,4,Military,92,India,Separatists,0,6,Explosives,,0,0,
2000,2,18,45,Colombia,3,South America,Vaupes,Mitu,1,1,1,1,3,Bombing/Explosion,3,Police,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,6,Explosives,"The FARC used 100-pound and 20-pound propane gas tanks mortars, launched with a lighted fuse system.",0,0,
2000,2,18,92,India,6,South Asia,Andhra Pradesh,Tarigonda,1,1,1,1,2,Armed Assault,3,Police,92,India,People's War Group (PWG),0,6,Explosives,Automatic firearms and home-made bombs were used during the attack.,8,0,
2000,2,18,45,Colombia,3,South America,Sucre,Ovejas,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,45,Colombia,United Self Defense Units of Colombia (AUC),0,9,Melee,"Rifles were used but apparently never shot.  The victims were beheaded, but the weapons used was not reported.",15,1,0
2000,2,18,6,Algeria,10,Middle East & North Africa,Relizane (Province),Unknown,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,6,Algeria,Islamist extremists,0,5,Firearms,"According to the reports, the attackers were armed with guns, then slit the victims' throats, thereby implying the use of knives or other sharp weapons.",6,1,0
2000,2,19,141,Nepal,6,South Asia,Mid-Western,Gharati Gaun,1,1,1,1,3,Bombing/Explosion,3,Police,141,Nepal,Communist Party of Nepal- Maoist (CPN-M),0,6,Explosives,The specific type of bomb used in the attack was not reported.,15,0,
2000,2,19,4,Afghanistan,6,South Asia,Kabul,Kabul,1,1,1,1,3,Bombing/Explosion,20,Unknown,4,Afghanistan,Unknown,0,6,Explosives,A home-made bomb was used in the incident.,0,0,
2000,2,20,92,India,6,South Asia,Madhya Pradesh,Bustar,1,1,1,1,3,Bombing/Explosion,3,Police,92,India,People's War Group (PWG),0,6,Explosives,There were no additional details about the land mine.,22,0,
2000,2,20,160,Philippines,5,Southeast Asia,Basilan,Isabela,1,1,1,1,3,Bombing/Explosion,3,Police,160,Philippines,Moro Islamic Liberation Front (MILF),0,6,Explosives,An unknown explosive type was used.,1,0,
2000,2,20,160,Philippines,5,Southeast Asia,Basilan,Isabela,1,1,1,1,3,Bombing/Explosion,3,Police,160,Philippines,Moro Islamic Liberation Front (MILF),0,6,Explosives,An unknown explosive type was used.,0,0,
